gene_id,feature_is_filtered,feature_name,feature_reference,feature_biotype,mean_expression,mean_log_expression
ENSG00000203783,TRUE,PRR9,NCBITaxon:9606,gene,0,0
ENSG00000203782,FALSE,LORICRIN,NCBITaxon:9606,gene,0.0019245330641090358,0.0012848871976350756
ENSG00000159527,TRUE,PGLYRP3,NCBITaxon:9606,gene,0,0
ENSG00000163218,TRUE,PGLYRP4,NCBITaxon:9606,gene,1.5774861181221605e-4,1.0934300551488283e-4
ENSG00000163220,FALSE,S100A9,NCBITaxon:9606,gene,0.3143614336193841,0.08674281007805627
ENSG00000163221,FALSE,S100A12,NCBITaxon:9606,gene,0.004385411408379607,0.0017772773181299385
ENSG00000143546,FALSE,S100A8,NCBITaxon:9606,gene,0.11130742049469965,0.02328506882945443
ENSG00000184330,TRUE,S100A7A,NCBITaxon:9606,gene,0,0
ENSG00000197364,TRUE,S100A7L2,NCBITaxon:9606,gene,0,0
ENSG00000143556,FALSE,S100A7,NCBITaxon:9606,gene,0.004006814740030288,0.0019647555064024867
ENSG00000238279,FALSE,BX470102.3,NCBITaxon:9606,gene,2.839475012619889e-4,1.968174099267891e-4
ENSG00000197956,FALSE,S100A6,NCBITaxon:9606,gene,13.241292276627966,1.9386360312554893
ENSG00000196420,FALSE,S100A5,NCBITaxon:9606,gene,0.003722867238768299,0.0024381708615952985
ENSG00000196154,FALSE,S100A4,NCBITaxon:9606,gene,4.980660020191823,1.1363193148532165
ENSG00000188015,FALSE,S100A3,NCBITaxon:9606,gene,0.0088339222614841,0.005805971035737513
ENSG00000196754,FALSE,S100A2,NCBITaxon:9606,gene,0.12175037859666835,0.04584907766933287
ENSG00000188643,FALSE,S100A16,NCBITaxon:9606,gene,1.3708354366481574,0.53470587963537
ENSG00000189334,FALSE,S100A14,NCBITaxon:9606,gene,0.9325782433114589,0.33595466923768796
ENSG00000189171,FALSE,S100A13,NCBITaxon:9606,gene,2.07786471479051,0.7434194454265483
ENSG00000160678,FALSE,S100A1,NCBITaxon:9606,gene,1.4329568399798083,0.3521407500343652
ENSG00000272030,FALSE,RP1-178F15.4,NCBITaxon:9606,gene,0.010537607269056032,0.007249655031307152
ENSG00000160679,FALSE,CHTOP,NCBITaxon:9606,gene,0.3248990408884402,0.19550435951186573
ENSG00000143553,FALSE,SNAPIN,NCBITaxon:9606,gene,0.3055275113579001,0.18556318242866643
ENSG00000143621,FALSE,ILF2,NCBITaxon:9606,gene,0.8258455325593135,0.4259323859871336
ENSG00000169418,FALSE,NPR1,NCBITaxon:9606,gene,0.1435512367491166,0.0814948539654998
ENSG00000143624,FALSE,INTS3,NCBITaxon:9606,gene,0.15819030792529026,0.10155016214761817
ENSG00000243613,TRUE,RP11-216N14.8,NCBITaxon:9606,gene,0,0
ENSG00000233222,TRUE,RP11-216N14.9,NCBITaxon:9606,gene,2.2084805653710247e-4,1.5308020772083597e-4
ENSG00000143554,FALSE,SLC27A3,NCBITaxon:9606,gene,0.13301362948006057,0.08427601943439977
ENSG00000143614,FALSE,GATAD2B,NCBITaxon:9606,gene,0.17670999495204442,0.11335498448912046
ENSG00000284738,FALSE,RP11-422P24.13,NCBITaxon:9606,gene,0.009401817264008077,0.0064533091020854885
ENSG00000198837,FALSE,DENND4B,NCBITaxon:9606,gene,0.08862317011610298,0.05926664154138573
ENSG00000160741,FALSE,CRTC2,NCBITaxon:9606,gene,0.10717440686521959,0.06994269775740314
ENSG00000143570,FALSE,SLC39A1,NCBITaxon:9606,gene,0.44570292781423526,0.2555814149110627
ENSG00000282386,FALSE,RP11-422P24.12,NCBITaxon:9606,gene,0.0562216052498738,0.03624138573413524
ENSG00000273026,FALSE,RP11-422P24.10,NCBITaxon:9606,gene,0.003407370015143867,0.0023618089191214716
ENSG00000143578,FALSE,CREB3L4,NCBITaxon:9606,gene,0.18469207470974255,0.10807612894730076
ENSG00000143543,FALSE,JTB,NCBITaxon:9606,gene,1.5402574457344775,0.6590090506962188
ENSG00000272654,FALSE,RP11-422P24.11,NCBITaxon:9606,gene,0.006152195860676426,0.004100184545421522
ENSG00000143545,FALSE,RAB13,NCBITaxon:9606,gene,1.0656549722362443,0.46705623474723645
ENSG00000177954,FALSE,RPS27,NCBITaxon:9606,gene,48.332439424533064,3.3587812097688645
ENSG00000143552,FALSE,NUP210L,NCBITaxon:9606,gene,0.007004038364462392,0.0047966556856998055
ENSG00000143549,FALSE,TPM3,NCBITaxon:9606,gene,1.6619762746087834,0.7246764929201318
ENSG00000163263,FALSE,C1orf189,NCBITaxon:9606,gene,5.047955577990914e-4,3.4082132813311914e-4
ENSG00000143612,FALSE,C1orf43,NCBITaxon:9606,gene,0.9109666834931852,0.44821940780892394
ENSG00000143569,FALSE,UBAP2L,NCBITaxon:9606,gene,0.20573573952549218,0.1297797867716873
ENSG00000143575,FALSE,HAX1,NCBITaxon:9606,gene,0.772778899545684,0.41112994937443553
ENSG00000143595,FALSE,AQP10,NCBITaxon:9606,gene,0.0015459363957597172,0.0010624851645313447
ENSG00000143515,FALSE,ATP8B2,NCBITaxon:9606,gene,0.039247854618879356,0.026572487996819907
ENSG00000228013,FALSE,IL6R-AS1,NCBITaxon:9606,gene,0.006499242806663301,0.0042751689585291495
ENSG00000160712,FALSE,IL6R,NCBITaxon:9606,gene,0.09076855123674912,0.05736299334003102
ENSG00000169291,FALSE,SHE,NCBITaxon:9606,gene,0.1071113074204947,0.0634395966400361
ENSG00000273110,FALSE,RP11-350G8.9,NCBITaxon:9606,gene,5.678950025239778e-4,3.936348198535782e-4
ENSG00000163239,FALSE,TDRD10,NCBITaxon:9606,gene,0.019970974255426554,0.013464908829308097
ENSG00000160714,FALSE,UBE2Q1,NCBITaxon:9606,gene,0.2640396264512872,0.1652702900138902
ENSG00000229780,TRUE,UBE2Q1-AS1,NCBITaxon:9606,gene,6.309944472488642e-5,4.373720220595314e-5
ENSG00000160716,FALSE,CHRNB2,NCBITaxon:9606,gene,7.256436143361939e-4,4.939015358539551e-4
ENSG00000233875,TRUE,RP11-61L14.6,NCBITaxon:9606,gene,3.154972236244321e-5,2.186860110297657e-5
ENSG00000160710,FALSE,ADAR,NCBITaxon:9606,gene,0.37787102473498235,0.22564239816188436
ENSG00000143603,FALSE,KCNN3,NCBITaxon:9606,gene,0.018898283695103484,0.01200889565777461
ENSG00000163344,FALSE,PMVK,NCBITaxon:9606,gene,0.40591872791519434,0.2379230538429304
ENSG00000270361,FALSE,RP11-307C12.13,NCBITaxon:9606,gene,0.05177309439676931,0.03301862338055177
ENSG00000163346,FALSE,PBXIP1,NCBITaxon:9606,gene,0.23980943967693083,0.14976170304825465
ENSG00000163348,FALSE,PYGO2,NCBITaxon:9606,gene,0.08581524482584553,0.05706792071932012
ENSG00000271380,FALSE,RP11-307C12.12,NCBITaxon:9606,gene,0.036976274608783444,0.025090783389258138
ENSG00000160691,FALSE,SHC1,NCBITaxon:9606,gene,0.2297766279656739,0.13632095779012657
ENSG00000173207,FALSE,CKS1B,NCBITaxon:9606,gene,0.562216052498738,0.2921305545101883
ENSG00000160688,FALSE,FLAD1,NCBITaxon:9606,gene,0.11591367995961635,0.07647339683742833
ENSG00000163352,TRUE,LENEP,NCBITaxon:9606,gene,1.2619888944977284e-4,8.747440441190628e-5
ENSG00000160685,FALSE,ZBTB7B,NCBITaxon:9606,gene,0.1632698132256436,0.09970210198236726
ENSG00000163354,FALSE,DCST2,NCBITaxon:9606,gene,0.00854997476022211,0.005881009451334132
ENSG00000163357,FALSE,DCST1,NCBITaxon:9606,gene,5.678950025239778e-4,3.845585303390723e-4
ENSG00000232093,FALSE,DCST1-AS1,NCBITaxon:9606,gene,0.010285209490156487,0.007034685042351351
ENSG00000143537,FALSE,ADAM15,NCBITaxon:9606,gene,0.3686585058051489,0.20033407790202368
ENSG00000243364,FALSE,EFNA4,NCBITaxon:9606,gene,0.09906612821807168,0.06373805423647831
ENSG00000251246,TRUE,RP11-540D14.8,NCBITaxon:9606,gene,0,0
ENSG00000143590,FALSE,EFNA3,NCBITaxon:9606,gene,0.09158884401817265,0.05546140584781949
ENSG00000169242,FALSE,EFNA1,NCBITaxon:9606,gene,0.9321365471983847,0.36857955142610965
ENSG00000169241,FALSE,SLC50A1,NCBITaxon:9606,gene,0.41503659767794043,0.19282062411452583
ENSG00000179085,FALSE,DPM3,NCBITaxon:9606,gene,0.6826413427561837,0.36426738825135047
ENSG00000163463,FALSE,KRTCAP2,NCBITaxon:9606,gene,1.1047766279656739,0.5261279993439424
ENSG00000273088,TRUE,RP11-201K10.3,NCBITaxon:9606,gene,6.309944472488642e-5,4.373720220595314e-5
ENSG00000163462,FALSE,TRIM46,NCBITaxon:9606,gene,0.012809187279151944,0.008555194116019441
ENSG00000185499,FALSE,MUC1,NCBITaxon:9606,gene,0.7659641595153963,0.23699949323235983
ENSG00000231064,FALSE,THBS3-AS1,NCBITaxon:9606,gene,0.01337708228167592,0.009110557901767553
ENSG00000169231,FALSE,THBS3,NCBITaxon:9606,gene,0.04688288743059061,0.03151936293084787
ENSG00000173171,FALSE,MTX1,NCBITaxon:9606,gene,0.2642604745078243,0.16075762136396404
ENSG00000236263,TRUE,RP11-263K19.6,NCBITaxon:9606,gene,1.8929833417465926e-4,1.312116066178594e-4
ENSG00000177628,FALSE,GBA,NCBITaxon:9606,gene,0.06988263503281171,0.046592718373859685
ENSG00000160767,FALSE,FAM189B,NCBITaxon:9606,gene,0.06865219586067643,0.04550021991853123
ENSG00000116521,FALSE,SCAMP3,NCBITaxon:9606,gene,0.1688856638061585,0.10719003279069361
ENSG00000176444,FALSE,CLK2,NCBITaxon:9606,gene,0.06313099444724886,0.04246402236587242
ENSG00000143630,FALSE,HCN3,NCBITaxon:9606,gene,0.009843513377082282,0.0067322406489836424
ENSG00000143627,FALSE,PKLR,NCBITaxon:9606,gene,8.833922261484099e-4,6.123208308833436e-4
ENSG00000160752,FALSE,FDPS,NCBITaxon:9606,gene,0.7077864714790509,0.35056601644486096
ENSG00000225855,FALSE,RUSC1-AS1,NCBITaxon:9606,gene,0.009117869762746087,0.006256491692158699
ENSG00000160753,FALSE,RUSC1,NCBITaxon:9606,gene,0.15083922261484098,0.09745138515833691
ENSG00000116539,FALSE,ASH1L,NCBITaxon:9606,gene,0.5822816759212519,0.3269944823736828
ENSG00000235919,FALSE,ASH1L-AS1,NCBITaxon:9606,gene,0.029940686521958606,0.020455429138112362
ENSG00000232519,FALSE,RP11-29H23.4,NCBITaxon:9606,gene,0.0013881877839475012,9.53142159016462e-4
ENSG00000125459,FALSE,MSTO1,NCBITaxon:9606,gene,0.04155098435133771,0.028267090816630005
ENSG00000163374,FALSE,YY1AP1,NCBITaxon:9606,gene,0.17424911660777384,0.11008154561664701
ENSG00000132676,FALSE,DAP3,NCBITaxon:9606,gene,0.38610550227158,0.2264169363756689
ENSG00000227673,TRUE,RP11-243J18.2,NCBITaxon:9606,gene,3.154972236244321e-5,2.186860110297657e-5
ENSG00000116580,FALSE,GON4L,NCBITaxon:9606,gene,0.25220848056537104,0.15839600792471867
ENSG00000132718,FALSE,SYT11,NCBITaxon:9606,gene,0.06130111055022716,0.04024589131789724
ENSG00000143622,FALSE,RIT1,NCBITaxon:9606,gene,0.1979429581019687,0.12614757085309378
ENSG00000132680,FALSE,KHDC4,NCBITaxon:9606,gene,0.20636673397274105,0.1271712608240535
ENSG00000173080,FALSE,RXFP4,NCBITaxon:9606,gene,3.470469459868753e-4,2.4055461213274226e-4
ENSG00000116584,FALSE,ARHGEF2,NCBITaxon:9606,gene,0.16197627460878344,0.10398566477555485
ENSG00000273002,FALSE,ARHGEF2-AS2,NCBITaxon:9606,gene,0.002871024734982332,0.001990042700370869
ENSG00000224276,TRUE,ARHGEF2-AS1,NCBITaxon:9606,gene,2.523977788995457e-4,1.7494880882381255e-4
ENSG00000163479,FALSE,SSR2,NCBITaxon:9606,gene,2.1464538112064613,0.8764639611295462
ENSG00000160803,FALSE,UBQLN4,NCBITaxon:9606,gene,0.09386042402826855,0.06112286090573341
ENSG00000116586,FALSE,LAMTOR2,NCBITaxon:9606,gene,0.8962329631499243,0.4537257317109919
ENSG00000132698,FALSE,RAB25,NCBITaxon:9606,gene,0.4552309439676931,0.21387459767417646
ENSG00000254726,FALSE,MEX3A,NCBITaxon:9606,gene,0.0980565371024735,0.05796320877534434
ENSG00000160789,FALSE,LMNA,NCBITaxon:9606,gene,3.621529530540131,0.9950783123643279
ENSG00000196189,FALSE,SEMA4A,NCBITaxon:9606,gene,0.17648914689550732,0.10721068012814679
ENSG00000160785,FALSE,SLC25A44,NCBITaxon:9606,gene,0.19308430085815245,0.10889880025504757
ENSG00000260238,FALSE,PMF1-BGLAP,NCBITaxon:9606,gene,0.003596668349318526,0.0024930205257393313
ENSG00000160783,FALSE,PMF1,NCBITaxon:9606,gene,0.26041140837960625,0.16114119937048943
ENSG00000242252,FALSE,BGLAP,NCBITaxon:9606,gene,0.007067137809187279,0.004844108909979724
ENSG00000160781,FALSE,PAQR6,NCBITaxon:9606,gene,0.009496466431095406,0.00646445716830738
ENSG00000198952,FALSE,SMG5,NCBITaxon:9606,gene,0.0910524987380111,0.0603861905639039
ENSG00000163472,FALSE,TMEM79,NCBITaxon:9606,gene,0.0522778899545684,0.03466193571677778
ENSG00000198715,FALSE,GLMP,NCBITaxon:9606,gene,0.09641595153962645,0.0635856491864014
ENSG00000189030,TRUE,VHLL,NCBITaxon:9606,gene,1.8929833417465926e-4,1.312116066178594e-4
ENSG00000163468,FALSE,CCT3,NCBITaxon:9606,gene,0.8995456839979808,0.4476654515795564
ENSG00000163467,FALSE,TSACC,NCBITaxon:9606,gene,0.005458101968702675,0.003756039122271434
ENSG00000132677,FALSE,RHBG,NCBITaxon:9606,gene,8.202927814235235e-4,5.685836286773906e-4
ENSG00000237390,TRUE,RP11-139I14.2,NCBITaxon:9606,gene,6.309944472488642e-5,4.373720220595314e-5
ENSG00000125462,FALSE,MIR9-1HG,NCBITaxon:9606,gene,0.018014891468955074,0.01198320422174623
ENSG00000116604,FALSE,MEF2D,NCBITaxon:9606,gene,0.21863957597173145,0.13629636109416585
ENSG00000260460,FALSE,RP11-284F21.8,NCBITaxon:9606,gene,0.001482836951034831,0.0010278242518398973
ENSG00000183856,FALSE,IQGAP3,NCBITaxon:9606,gene,0.005395002523977789,0.0034953313629699206
ENSG00000187862,FALSE,TTC24,NCBITaxon:9606,gene,0.0016090358404846038,0.001115298656251804
ENSG00000163382,FALSE,NAXE,NCBITaxon:9606,gene,0.4717629984856133,0.25934616177013836
ENSG00000160818,FALSE,GPATCH4,NCBITaxon:9606,gene,0.16440560323069156,0.10401374654322619
ENSG00000272971,FALSE,RP11-284F21.11,NCBITaxon:9606,gene,0.0033127208480565372,0.0022598979577545175
ENSG00000132702,FALSE,HAPLN2,NCBITaxon:9606,gene,0.007477284199899041,0.00494812725233788
ENSG00000272068,FALSE,BCAN-AS1,NCBITaxon:9606,gene,0.00265017667844523,0.0018369624926500327
ENSG00000132692,FALSE,BCAN,NCBITaxon:9606,gene,0.003028773346794548,0.0020812331268567404
ENSG00000272405,FALSE,RP11-284F21.10,NCBITaxon:9606,gene,0.002397778899545684,0.0016529373943117139
ENSG00000229953,TRUE,RP11-284F21.7,NCBITaxon:9606,gene,2.2084805653710247e-4,1.5308020772083597e-4
ENSG00000132688,FALSE,NES,NCBITaxon:9606,gene,0.24189172135285208,0.1289277277623426
ENSG00000237588,FALSE,RP11-66D17.3,NCBITaxon:9606,gene,0.002997223624432105,0.0020684408152682695
ENSG00000143320,FALSE,CRABP2,NCBITaxon:9606,gene,1.189140585562847,0.3903818725340444
ENSG00000223356,FALSE,RP11-66D17.5,NCBITaxon:9606,gene,3.154972236244321e-4,2.1868601102976567e-4
ENSG00000143319,FALSE,ISG20L2,NCBITaxon:9606,gene,0.25643614336193843,0.15712538192518313
ENSG00000143303,FALSE,RRNAD1,NCBITaxon:9606,gene,0.1227284199899041,0.08036400193704837
ENSG00000143314,FALSE,MRPL24,NCBITaxon:9606,gene,0.2773220595658758,0.1671774931190639
ENSG00000143321,FALSE,HDGF,NCBITaxon:9606,gene,0.5283001009591115,0.288623358932531
ENSG00000143294,FALSE,PRCC,NCBITaxon:9606,gene,0.22892478546188794,0.14280177609106093
ENSG00000027869,FALSE,SH2D2A,NCBITaxon:9606,gene,0.05369762746087835,0.03515959076260787
ENSG00000198400,FALSE,NTRK1,NCBITaxon:9606,gene,0.005047955577990914,0.00339913699181669
ENSG00000027644,FALSE,INSRR,NCBITaxon:9606,gene,0.0016090358404846038,0.001106222366737298
ENSG00000187800,FALSE,PEAR1,NCBITaxon:9606,gene,0.08846542150429076,0.055280051971429586
ENSG00000160838,FALSE,LRRC71,NCBITaxon:9606,gene,4.4169611307420494e-4,3.0616041544167193e-4
ENSG00000132694,FALSE,ARHGEF11,NCBITaxon:9606,gene,0.04278142352347299,0.028894311340092967
ENSG00000253831,FALSE,ETV3L,NCBITaxon:9606,gene,0.00530035335689046,0.0036285435377275397
ENSG00000117036,FALSE,ETV3,NCBITaxon:9606,gene,0.22106890459363956,0.13308546038703423
ENSG00000228239,TRUE,RP11-85G21.1,NCBITaxon:9606,gene,0,0
ENSG00000271736,TRUE,LINC02772,NCBITaxon:9606,gene,0,0
ENSG00000143297,FALSE,FCRL5,NCBITaxon:9606,gene,0.00422766279656739,0.0023262255024176334
ENSG00000163518,TRUE,FCRL4,NCBITaxon:9606,gene,3.154972236244321e-5,2.186860110297657e-5
ENSG00000160856,FALSE,FCRL3,NCBITaxon:9606,gene,0.004795557799091368,0.00317841480836335
ENSG00000227217,TRUE,RP11-367J7.3,NCBITaxon:9606,gene,6.309944472488642e-5,4.373720220595314e-5
ENSG00000132704,FALSE,FCRL2,NCBITaxon:9606,gene,0.002807925290257446,0.0017243309964019957
ENSG00000163534,FALSE,FCRL1,NCBITaxon:9606,gene,0.0029341241797072185,0.001866690669241749
ENSG00000073754,TRUE,CD5L,NCBITaxon:9606,gene,1.5774861181221605e-4,1.0934300551488283e-4
ENSG00000183853,FALSE,KIRREL1,NCBITaxon:9606,gene,0.02792150429076224,0.01844687220736848
ENSG00000231666,FALSE,LINC01704,NCBITaxon:9606,gene,0.007098687531549722,0.004744269725320157
ENSG00000158473,FALSE,CD1D,NCBITaxon:9606,gene,0.04050984351337708,0.02515792822876566
ENSG00000176320,FALSE,RP11-404O13.5,NCBITaxon:9606,gene,0.011042402826855124,0.006075308445157127
ENSG00000158477,FALSE,CD1A,NCBITaxon:9606,gene,0.0021453811206461385,0.001103689338023716
ENSG00000158481,FALSE,CD1C,NCBITaxon:9606,gene,0.11247476022211005,0.025715452871934476
ENSG00000158485,FALSE,CD1B,NCBITaxon:9606,gene,0.010348308934881372,0.0042309470767181515
ENSG00000158488,FALSE,CD1E,NCBITaxon:9606,gene,0.05846163553760727,0.01817568260791783
ENSG00000186306,TRUE,OR10T2,NCBITaxon:9606,gene,0,0
ENSG00000180708,TRUE,OR10K2,NCBITaxon:9606,gene,0,0
ENSG00000173285,TRUE,OR10K1,NCBITaxon:9606,gene,2.523977788995457e-4,1.7494880882381255e-4
ENSG00000198965,TRUE,OR10R2,NCBITaxon:9606,gene,0,0
ENSG00000236656,TRUE,RP11-144L1.4,NCBITaxon:9606,gene,3.154972236244321e-5,2.186860110297657e-5
ENSG00000197532,TRUE,OR6Y1,NCBITaxon:9606,gene,9.464916708732963e-5,6.56058033089297e-5
ENSG00000186440,TRUE,OR6P1,NCBITaxon:9606,gene,0,0
ENSG00000279111,TRUE,OR10X1,NCBITaxon:9606,gene,0,0
ENSG00000198967,TRUE,OR10Z1,NCBITaxon:9606,gene,3.154972236244321e-5,2.186860110297657e-5
ENSG00000163554,FALSE,SPTA1,NCBITaxon:9606,gene,0.0017667844522968198,0.0012155653722521814
ENSG00000196171,TRUE,OR6K2,NCBITaxon:9606,gene,0,0
ENSG00000203757,TRUE,OR6K3,NCBITaxon:9606,gene,0,0
ENSG00000197403,TRUE,OR6N1,NCBITaxon:9606,gene,9.464916708732963e-5,6.56058033089297e-5
ENSG00000180433,TRUE,OR6K6,NCBITaxon:9606,gene,0,0
ENSG00000188340,TRUE,OR6N2,NCBITaxon:9606,gene,0,0
ENSG00000163563,FALSE,MNDA,NCBITaxon:9606,gene,0.26157874810701665,0.10729737598482068
ENSG00000163564,FALSE,PYHIN1,NCBITaxon:9606,gene,0.07575088339222615,0.04755050254626465
ENSG00000163565,FALSE,IFI16,NCBITaxon:9606,gene,0.9563982836951035,0.44086898671806407
ENSG00000163568,FALSE,AIM2,NCBITaxon:9606,gene,0.018109540636042403,0.011710131682197053
ENSG00000162706,FALSE,CADM3,NCBITaxon:9606,gene,0.01482836951034831,0.008026094607421918
ENSG00000225670,FALSE,CADM3-AS1,NCBITaxon:9606,gene,0.00845532559313478,0.005100817416620147
ENSG00000213088,FALSE,ACKR1,NCBITaxon:9606,gene,0.5121150933871782,0.09113183901239422
ENSG00000179639,FALSE,FCER1A,NCBITaxon:9606,gene,0.2663427561837456,0.06394936387996766
ENSG00000196266,TRUE,OR10J3,NCBITaxon:9606,gene,0,0
ENSG00000228560,TRUE,RP11-550P17.5,NCBITaxon:9606,gene,0,0
ENSG00000196184,TRUE,OR10J1,NCBITaxon:9606,gene,3.154972236244321e-5,2.186860110297657e-5
ENSG00000224943,TRUE,LINC02819,NCBITaxon:9606,gene,0,0
ENSG00000184155,TRUE,OR10J5,NCBITaxon:9606,gene,0,0
ENSG00000132703,TRUE,APCS,NCBITaxon:9606,gene,0,0
ENSG00000132693,TRUE,CRP,NCBITaxon:9606,gene,6.309944472488642e-5,4.373720220595314e-5
ENSG00000158716,FALSE,DUSP23,NCBITaxon:9606,gene,0.7747349823321554,0.3659254831667734
ENSG00000181036,FALSE,FCRL6,NCBITaxon:9606,gene,0.027763755678950026,0.018047556401585035
ENSG00000158714,FALSE,SLAMF8,NCBITaxon:9606,gene,0.019434628975265017,0.01177163141999345
ENSG00000256029,FALSE,RP11-190A12.7,NCBITaxon:9606,gene,0.002523977788995457,0.0017494880882381262
ENSG00000188004,TRUE,SNHG28,NCBITaxon:9606,gene,3.154972236244321e-5,2.186860110297657e-5
ENSG00000243284,FALSE,VSIG8,NCBITaxon:9606,gene,0.0075403836446239275,0.005141193035906891
ENSG00000272668,FALSE,RP11-190A12.10,NCBITaxon:9606,gene,0.002587077233720343,0.0017932252904440794
ENSG00000213085,FALSE,CFAP45,NCBITaxon:9606,gene,0.00993816254416961,0.006770617583749054
ENSG00000158710,FALSE,TAGLN2,NCBITaxon:9606,gene,2.4994005552751135,0.8852936486980608
ENSG00000085552,FALSE,IGSF9,NCBITaxon:9606,gene,0.020223372034326097,0.013481844694311343
ENSG00000162723,FALSE,SLAMF9,NCBITaxon:9606,gene,0.006341494194851085,0.003881429209442556
ENSG00000224259,FALSE,LINC01133,NCBITaxon:9606,gene,0.01189424533064109,0.007725475196699723
ENSG00000177807,FALSE,KCNJ10,NCBITaxon:9606,gene,4.7324583543664815e-4,3.280290165446485e-4
ENSG00000143315,FALSE,PIGM,NCBITaxon:9606,gene,0.07319535588086824,0.04814999574121047
ENSG00000225279,TRUE,RP11-536C5.2,NCBITaxon:9606,gene,6.309944472488642e-5,4.373720220595314e-5
ENSG00000162728,TRUE,KCNJ9,NCBITaxon:9606,gene,6.309944472488642e-5,4.373720220595314e-5
ENSG00000162729,FALSE,IGSF8,NCBITaxon:9606,gene,0.1804959616355376,0.11557351467634303
ENSG00000018625,FALSE,ATP1A2,NCBITaxon:9606,gene,0.019276880363452802,0.011636851537007843
ENSG00000132681,FALSE,ATP1A4,NCBITaxon:9606,gene,0.007635032811711257,0.004888273643526487
ENSG00000143318,FALSE,CASQ1,NCBITaxon:9606,gene,0.003186521958606764,0.0018151554520004659
ENSG00000227741,FALSE,RP11-536C5.7,NCBITaxon:9606,gene,0.005552751135790005,0.00383072121509487
ENSG00000162734,FALSE,PEA15,NCBITaxon:9606,gene,0.6262304391721353,0.31948178365135105
ENSG00000132716,FALSE,DCAF8,NCBITaxon:9606,gene,0.17797198384654214,0.11434079420487761
ENSG00000258465,FALSE,RP11-574F21.3,NCBITaxon:9606,gene,0.0012935386168601716,8.875363557075324e-4
ENSG00000228606,FALSE,RP11-574F21.2,NCBITaxon:9606,gene,0.0021453811206461385,0.001477988585487901
ENSG00000162735,FALSE,PEX19,NCBITaxon:9606,gene,0.11906865219586067,0.07763200171959297
ENSG00000122218,FALSE,COPA,NCBITaxon:9606,gene,0.34830893488137304,0.20840411843962112
ENSG00000162736,FALSE,NCSTN,NCBITaxon:9606,gene,0.18055906108026248,0.11459193198339233
ENSG00000171786,FALSE,NHLH1,NCBITaxon:9606,gene,0.00432231196365472,0.002977845772078782
ENSG00000162738,FALSE,VANGL2,NCBITaxon:9606,gene,0.04609414437152953,0.030253554583491278
ENSG00000162739,FALSE,SLAMF6,NCBITaxon:9606,gene,0.014292024230186775,0.009706797930329273
ENSG00000234425,TRUE,RP11-528G1.2,NCBITaxon:9606,gene,9.464916708732963e-5,6.56058033089297e-5
ENSG00000066294,FALSE,CD84,NCBITaxon:9606,gene,0.08543664815749621,0.05186486133066177
ENSG00000117090,FALSE,SLAMF1,NCBITaxon:9606,gene,0.046662039374053506,0.02971720565164326
ENSG00000228863,FALSE,RP11-404F10.2,NCBITaxon:9606,gene,0.009464916708732963,0.006502406571731983
ENSG00000117091,FALSE,CD48,NCBITaxon:9606,gene,0.3004480060575467,0.16493898977161933
ENSG00000026751,FALSE,SLAMF7,NCBITaxon:9606,gene,0.04240282685512368,0.025847023284349013
ENSG00000122224,FALSE,LY9,NCBITaxon:9606,gene,0.05379227662796567,0.03478347113197653
ENSG00000122223,FALSE,CD244,NCBITaxon:9606,gene,0.021296062594649168,0.014270758579385078
ENSG00000179914,FALSE,ITLN1,NCBITaxon:9606,gene,5.678950025239778e-4,2.12135046719498e-4
ENSG00000232188,TRUE,RP11-312J18.6,NCBITaxon:9606,gene,0,0
ENSG00000198358,TRUE,RP11-544M22.1,NCBITaxon:9606,gene,3.154972236244321e-5,2.186860110297657e-5
ENSG00000158764,FALSE,ITLN2,NCBITaxon:9606,gene,3.154972236244321e-4,2.1868601102976567e-4
ENSG00000158769,FALSE,F11R,NCBITaxon:9606,gene,0.16046188793538615,0.09662496637289433
ENSG00000270149,TRUE,RP11-544M22.13,NCBITaxon:9606,gene,3.154972236244321e-5,2.186860110297657e-5
ENSG00000215845,FALSE,TSTD1,NCBITaxon:9606,gene,1.8006373043917214,0.5815100978672549
ENSG00000158773,FALSE,USF1,NCBITaxon:9606,gene,0.05767289247854619,0.03878059355971722
